YEAR,STATE,ELSED_GF,ELSED_FF,ELSED_OF,ELSED_BF,ELSED_TOT,HGRED_GF,HGRED_FF,HGRED_OF,HGRED_BF,HGRED_TOT,TANF_GF,TANF_FF,TANF_OF,TANF_BF,TANF_TOT,OTCA_GF,OTCA_FF,OTCA_OF,OTCA_BF,OTCA_TOT,MCAID_GF,MCAID_FF,MCAID_OF,MCAID_BF,MCAID_TOT,CORR_GF,CORR_FF,CORR_OF,CORR_BF,CORR_TOT,TRANS_GF,TRANS_FF,TRANS_OF,TRANS_BF,TRANS_TOT,OTHER_GF,OTHER_FF,OTHER_OF,OTHER_BF,OTHER_TOT,ELCAP GF,ELCAP FF,ELCAP OF,ELCAP BF,ELCAP TOT,HEDCP_GF,HEDCP_FF,HEDCP_OF,HEDCP_BF,HEDCP_TOT,CORCP_GF,CORCP_FF,CORCP_OF,CORCP_BF,CORCP_TOT,TRCAP_GF,TRCAP_FF,TRCAP_OF,TRCAP_BF,TRCAP_TOT,HSCAP_GF,HSCAP_FF,HSCAP_OF,HSCAP_BF,HSCAP_TOT,ENVCP_GF,ENVCP_FF,ENVCP_OF,ENVCP_BF,ENVCP_TOT,OTHCP_GF,OTHCP_FF,OTHCP_OF,OTHCP_BF,OTHCP_TOT,GFTOT_CAPI,FFTOT_CAPI,OFTOT_CAPI,BFTOT_CAPI,TOTAL_CAPI,GFTOT_CAP,FFTOT_CAP,OFTOT_CAP,BFTOT_CAP,TOTAL_CAP,SALES,PIT,CIT,GAMING,OTHER,TOTAL REV,TANF FF,TANF OF,TANF BF,TANF TOT,,,,,,,,,,
2009,Montana,661.0,145.0,66.0,0.0,872.0,192.0,46.2,310.9,0.0,549.1,14.1,26.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,0.0,142.3,642.3,56.7,0.0,841.3,166.0,1.0,13.0,0.0,180.0,8.0,358.0,271.0,0.0,637.0,569.6,608.1,1228.0,0.0,2405.7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0,1826.6,1945.6,0.0,5525.2,0.0,0.0,0.0,0.0,0.0,57.2,815.1,166.4,57.3,712.0,1808.0,,,,,,,,,,,,,,
2009,Nebraska,1064.0,270.0,59.0,0.0,1393.0,647.0,189.0,1238.0,0.0,2074.0,25.0,23.0,0.0,0.0,48.0,6.0,1.0,0.0,0.0,7.0,577.0,1009.0,22.0,0.0,1608.0,189.0,2.0,26.0,0.0,217.0,1.0,264.0,485.0,0.0,750.0,820.0,808.0,1428.0,0.0,3056.0,,,,,0.0,7.0,1.0,193.0,0.0,201.0,1.0,0.0,0.0,0.0,1.0,0.0,258.0,430.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,42.0,0.0,65.0,3329.0,2566.0,3258.0,0.0,9153.0,9.0,281.0,665.0,0.0,955.0,1326.0,1600.0,198.0,1.0,232.0,3357.0,,,,,,,,,,,,,,
2009,Nevada,1413.0,463.0,140.0,0.0,2016.0,670.0,2.0,265.1,80.1,1017.2,24.6,31.5,2.0,0.0,58.1,0.0,0.0,0.0,0.0,0.0,525.9,856.3,138.8,0.0,1521.0,283.2,4.0,38.0,104.0,429.2,0.0,345.0,629.0,9.0,983.0,860.3,823.2,1722.0,62.0,3467.5,,,,,0.0,0.0,0.0,51.1,80.1,131.2,2.2,0.0,0.0,104.0,106.2,0.0,345.0,506.0,9.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.8,4.9,5.7,62.0,77.4,3777.0,2525.0,2934.9,255.1,9492.0,7.0,349.9,562.8,256.1,1175.8,859.5,0.0,0.0,692.0,1187.8,2739.3,,,,,,,,,,,,,,
2009,New Hampshire,0.0,168.0,898.0,48.0,1114.0,142.0,11.0,63.0,39.0,255.0,29.0,46.0,0.0,0.0,75.0,20.0,0.0,0.0,0.0,20.0,421.0,706.0,191.0,0.0,1318.0,87.0,17.0,3.0,3.0,110.0,0.0,183.0,355.0,0.0,538.0,739.0,549.0,177.0,81.0,1546.0,,,,,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,3.0,3.0,0.0,11.0,157,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,126.0,126.0,1438.0,1680.0,1687.0,171.0,4976.0,0.0,11.0,157.0,172.0,340.0,0.0,0.0,674.0,3.0,1541.0,2218.0,,,,,,,,,,,,,,
2009,New Jersey,10416.0,832.0,18.0,0.0,11266.0,2192.0,24.0,1426.0,0.0,3642.0,8.0,104.0,0.0,0.0,112.0,247.0,77.0,0.0,0.0,324.0,3934.0,5323.0,129.0,0.0,9386.0,1299.0,182.0,101.0,1.0,1583.0,1377.0,1897.0,388.0,1578.0,5240.0,11352.0,2945.0,1375.0,62.0,15734.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,9.0,895.0,1886.0,74.0,1578.0,4433.0,0.0,0.0,0.0,0.0,0.0,101.0,4.0,17.0,47.0,169.0,800.0,422.0,19.0,15.0,1256.0,30825.0,11384.0,3437.0,1641.0,47287.0,1800.0,2316.0,110.0,1641.0,5867.0,8264.0,10476.0,2810.0,906.0,6604.0,29060.0,,,,,,,,,,,,,,
2009,New Mexico,2524.0,402.0,17.0,0.0,2943.0,867.0,448.0,1308.0,59.0,2682.0,8.0,145.0,0.0,0.0,153.0,9.0,0.0,0.0,0.0,9.0,641.0,2430.0,115.0,0.0,3186.0,289.0,3.0,23.0,0.0,315.0,0.0,448.0,651.0,76.0,1175.0,1742.0,967.0,1759.0,448.0,4916.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,0.0,3.0,271.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,291.0,319.0,6080.0,4843.0,3873.0,583.0,15379.0,55.0,0.0,3.0,562.0,620.0,1902.0,959.0,163.0,69.0,2228.0,5321.0,,,,,,,,,,,,,,
2009,New York,19435.0,3559.0,3108.0,7.0,26109.0,3659.0,210.0,4091.0,524.0,8484.0,173.0,2597.0,0.0,0.0,2770.0,930.0,0.0,0.0,0.0,930.0,7689.0,21303.0,3436.0,0.0,32428.0,2807.0,167.0,84.0,279.0,3337.0,109.0,1408.0,4639.0,823.0,6979.0,19805.0,5424.0,13786.0,1520.0,40535.0,,,,,0.0,0.0,0.0,67.0,524.0,591.0,0.0,0.0,0.0,279.0,279.0,0.0,1346.0,1625.0,823.0,3794.0,0.0,3.0,0.0,139.0,142.0,0.0,86.0,154.0,353.0,593.0,0.0,117.0,279.0,1035.0,1431.0,54607.0,34668.0,29144.0,3153.0,121572.0,0.0,1552.0,2125.0,3153.0,6830.0,10269.0,36840.0,5556.0,22.0,2521.0,55208.0,,,,,,,,,,,,,,
2009,North Carolina,8141.9,1263.1,134.5,0.0,9539.5,3498.0,41.0,2233.0,400.0,6172.0,61.0,180.0,1.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,2766.0,7690.0,1363.0,0.0,11819.0,1256.0,157.0,125.0,200.0,1738.0,0.0,1047.0,2607.0,0.0,3654.0,3929.0,4730.0,5493.0,0.0,14152.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,600.0,600.0,19651.9,15108.1,11956.5,600.0,47316.5,23.0,0.0,0.0,600.0,623.0,4678.0,9470.0,836.0,0.0,1795.0,16779.0,,,,,,,,,,,,,,
2009,North Dakota,388.0,124.0,39.0,0.0,551.0,279.0,130.0,478.0,7.0,894.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,166.0,384.0,4.0,0.0,554.0,67.0,4.0,6.0,0.0,77.0,0.0,252.0,209.0,0.0,461.0,340.0,463.0,588.0,3.0,1394.0,,,,,0.0,17.0,0.0,30.0,7.0,54.0,3.0,0.0,0.0,0.0,3.0,0.0,211.0,72.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0,0.0,28.0,23.0,22.0,14.0,3.0,62.0,1240.0,1362.0,1329.0,10.0,3941.0,45.0,244.0,131.0,10.0,430.0,622.0,375.0,99.0,10.0,248.0,1354.0,,,,,,,,,,,,,,
2009,Ohio,6950,1697.8,2597.0,6.0,11250.5,2792.3,31.6,8.1,288.1,3120.2,333.0,1012.7,0.3,0.0,1346.0,24.9,0.0,0.0,0.0,24.9,10241.1,1463.7,175.0,0.0,11879.8,2022.2,35.5,3.1,36.5,2097.2,21.5,1128.3,1130.8,551.0,2831.6,5775.6,6092.3,13216.6,158.8,25243.3,,,,,0.0,0.0,0.0,0.0,288.1,288.1,0.0,0.0,0.0,36.5,36.5,0.0,913.8,584.5,551.0,2049.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.8,1188.8,1191.9,28160.2,11462.0,17130.9,1040.5,57793.6,0.3,913.8,587.3,2064.4,3565.8,7113.0,7628.0,521.0,0.0,11423.0,26685.0,,,,,,,,,,,,,,
2009,Oklahoma,1740.0,731.0,833.0,0.0,3304.0,1892.0,475.0,1395.0,84.0,3846.0,38.0,69.0,0.0,0.0,107.0,39.0,50.0,0.0,0.0,89.0,960.0,2432.0,439.0,0.0,3831.0,512.0,1.0,54.0,0.0,567.0,0.0,763.0,494.0,71.0,1328.0,1636.0,5187.0,1707.0,33.0,8563.0,,,,,0.0,0.0,4.0,291.0,84.0,379.0,1.0,4.0,1.0,0.0,6.0,0.0,763.0,211.0,71.0,1045.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,35.0,0.0,88.0,89.0,285.0,93.0,0.0,467.0,6817.0,9708.0,4922.0,188.0,21635.0,98.0,1101.0,631.0,155.0,1985.0,1805.1,1959.6,265.6,14.3,1500.0,5544.6,,,,,,,,,,,,,,
2009,Oregon,2745.0,631.0,484.0,0.0,3860.0,336.0,246.0,1580.0,171.0,2333.0,81.0,101.0,7.0,0.0,189.0,1.0,7.0,0.0,0.0,8.0,711.0,2425.0,369.0,0.0,3505.0,743.0,23.0,38.0,15.0,819.0,0.0,39.0,1585.0,5.0,1629.0,1272.0,2442.0,8402.0,64.0,12180.0,,,,,0.0,12.0,0.0,107.0,171.0,290.0,0.0,0.0,0.0,15.0,15.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,64.0,117.0,5889.0,5914.0,12465.0,255.0,24523.0,13.0,30.0,133.0,255.0,431.0,0.0,5119.0,244.0,0.0,473.0,5836.0,,,,,,,,,,,,,,
2009,Pennsylvania,9629.0,2101.0,632.0,0.0,12362.0,2024.0,63.0,16.0,270.0,2373.0,327.0,306.0,4.0,0.0,637.0,271.0,465.0,26.0,0.0,762.0,6132.0,11212.0,1604.0,0.0,18948.0,1843.0,25.0,93.0,90.0,2051.0,12.0,1779.0,4301.0,380.0,6472.0,6847.0,4874.0,7059.0,259.0,19039.0,,,,,0.0,0.0,0.0,0.0,270.0,270.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,259.0,27085.0,20825.0,13735.0,999.0,62644.0,0.0,0.0,0.0,999.0,999.0,8136.0,10199.0,1980.0,0.0,5215.0,25530.0,,,,,,,,,,,,,,
2009,Puerto Rico,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,
2009,Rhode Island,826.0,213.0,16.0,6.0,1061.0,171.0,4.0,668.0,44.0,887.0,4.0,49.0,0.0,0.0,53.0,34.0,44.0,0.0,0.0,78.0,726.0,1100.0,5.0,0.0,1831.0,154.0,22.0,3.0,0.0,179.0,0.0,217.0,141.0,42.0,400.0,1086.0,622.0,1100.0,57.0,2865.0,,,,,0.0,0.0,0.0,6.0,44.0,50.0,0.0,0.0,3.0,0.0,3.0,0.0,165.0,5.0,42.0,212.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,13.0,22.0,0.0,5.0,25.0,50.0,80.0,3001.0,2271.0,1933.0,149.0,7354.0,1.0,176.0,41.0,149.0,367.0,808.0,941.0,104.0,2.0,1170.0,3025.0,,,,,,,,,,,,,,
2009,South Carolina,2150.0,765.0,678.0,0.0,3593.0,753.0,579.0,2870.0,182.0,4384.0,-1.0,39.0,0.0,0.0,38.0,24.0,0.0,2.0,0.0,26.0,589.0,3354.0,634.0,0.0,4577.0,471.0,7.0,130.0,0.0,608.0,2.0,448.0,1002.0,0.0,1452.0,1824.0,1876.0,2388.0,0.0,6088.0,,,,,0.0,12.0,2.0,212.0,182.0,408.0,8.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,12.0,36.0,8.0,27.0,1.0,72.0,5812.0,7068.0,7704.0,182.0,20766.0,57.0,12.0,260.0,183.0,512.0,2248.0,2327.0,207.0,0.0,762.0,5544.0,,,,,,,,,,,,,,
2009,South Dakota,381.0,198.0,12.0,0.0,591.0,195.0,102.0,314.0,63.0,674.0,9.0,19.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,239.0,529.0,0.0,0.0,768.0,77.0,21.0,8.0,0.0,106.0,0.0,272.0,184.0,0.0,456.0,253.0,256.0,403.0,14.0,926.0,,,,,0.0,0.0,0.0,0.0,63.0,63.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,77.0,14.0,98.0,1154.0,1397.0,921.0,77.0,3549.0,4.0,4.0,92.0,77.0,177.0,659.7,0.0,0.0,0.0,494.0,1153.7,,,,,,,,,,,,,,
2009,Tennessee,3967.0,929.0,46.0,0.0,4942.0,1588.0,276.0,1694.0,163.0,3721.0,19.0,102.0,4.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,2588.0,4514.0,287.0,0.0,7389.0,682.0,1.0,102.0,4.0,789.0,0.0,1533.0,1073.0,0.0,2606.0,3077.0,3677.0,2423.0,323.0,9500.0,,,,,0.0,16.0,0.0,0.0,163.0,179.0,0.0,0.0,85.0,4.0,89.0,0.0,1533.0,618.0,0.0,2151.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,52.0,0.0,0.0,299.0,351.0,11921.0,11032.0,5629.0,490.0,29072.0,70.0,1533.0,703.0,466.0,2772.0,5966.0,142.0,609.0,0.0,2519.0,9236.0,,,,,,,,,,,,,,
2009,Texas,19080.8,6233.0,3987.0,43.0,29343.8,6523.2,2052.0,509.0,0.0,9084.2,81.0,151.0,6.9,0.0,238.9,0.0,0.0,0.0,0.0,0.0,6819.0,14135.0,62.0,0.0,21016.0,3688.6,32.0,3.6,40.0,3764.2,6.0,2715.0,3688.0,1151.0,7560.0,5580.4,7410.0,8154.7,144.0,21289.1,,,,,0.0,249.0,84.0,1996.0,0.0,2329.0,12.0,0.0,0.0,18.0,30.0,1.0,0.0,65.0,0.0,66.0,0.0,193.0,8.0,114.0,315.0,16.0,0.0,0.2,0.0,16.2,3.0,0.5,0.0,1.0,4.5,41779.0,32728.0,16411.2,1378.0,92296.2,281.0,277.5,2069.2,133.0,2760.7,20935.0,0.0,0.0,0.0,17043.0,37978.0,,,,,,,,,,,,,,
2009,Utah,2293.0,552.0,165.0,0.0,3010.0,783.0,37.0,506.0,43.0,1369.0,5.0,85.0,31.0,0.0,121.0,10.0,0.0,0.0,0.0,10.0,265.0,1215.0,243.0,0.0,1723.0,331.0,3.0,26.0,0.0,360.0,33.0,361.0,1183.0,0.0,1577.0,1097.0,710.0,1582.0,0.0,3389.0,,,,,0.0,26.0,0.0,1.0,43.0,70.0,0.0,0.0,0.0,0.0,0.0,32.0,294.0,943.0,0.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,3.0,30.0,0.0,226.0,4817.0,2963.0,3736.0,43.0,11559.0,251.0,297.0,974.0,43.0,1565.0,1547.0,2339.0,269.0,0.0,412.0,4567.0,,,,,,,,,,,,,,
2009,Vermont,48.0,119.0,1309.0,11.0,1487.0,79.0,0.0,8.0,3.0,90.0,15.0,29.0,0.0,0.0,44.0,13.0,50.0,0.0,0.0,63.0,175.0,707.0,219.0,0.0,1101.0,121.0,1.0,6.0,2.0,130.0,0.0,196.0,187.0,13.0,396.0,322.0,373.0,286.0,27.0,1008.0,,,,,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,157.0,44.0,13.0,214.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,28.0,28.0,773.0,1475.0,2015.0,56.0,4319.0,0.0,157.0,44.0,56.0,257.0,214.0,532.0,61.0,0.0,282.0,1089.0,,,,,,,,,,,,,,
2009,Virginia,5678.4,844.2,664.6,0.0,7187.2,1908.2,905.7,2498.0,1170.7,6482.6,43.8,62.5,0.0,0.0,106.3,3.0,84.2,0.0,0.0,87.2,2902.6,3175.7,0.0,0.0,6078.3,692.1,23.9,64.5,21.8,802.2,41.0,851.8,3151.5,138.2,4182.5,3751.3,823.6,7160.3,301.7,12036.9,,,,,0.0,23.6,16.3,194.9,1164.2,1399.0,0.6,10.2,0.5,21.8,33.1,0.0,0.0,69.9,43.0,112.8,0.0,0.0,0.0,0.0,0.0,0.3,3.5,10.9,21.0,35.8,9.2,0.0,33.1,152.4,194.6,15020.4,6771.5,13539.0,1632.4,36963.3,33.7,29.9,309.3,1402.4,1775.3,2903.4,9481.1,648.0,0.0,1282.5,14315.0,,,,,,,,,,,,,,
2009,Washington,6334.0,1067.0,712.0,185.0,8298.0,1593.0,8.0,2451.0,443.0,4495.0,98.0,205.0,0.0,0.0,303.0,100.0,2.0,0.0,0.0,102.0,3528.0,3633.0,62.0,0.0,7223.0,964.0,6.0,53.0,115.0,1138.0,2.0,465.0,1556.0,689.0,2712.0,1998.0,2760.0,3941.0,744.0,9443.0,,,,,0.0,0.0,0.0,186.0,443.0,629.0,0.0,0.0,6.0,115.0,121.0,0.0,414.0,714.0,689.0,1817.0,0.0,0.0,3.0,89.0,92.0,0.0,64.0,188.0,280.0,532.0,0.0,24.0,322.0,563.0,909.0,14617.0,8146.0,8775.0,2176.0,33714.0,0.0,502.0,1419.0,2179.0,4100.0,7330.0,0.0,0.0,0.0,6687.0,14017.0,,,,,,,,,,,,,,
2009,West Virginia,1795.0,345.0,13.0,23.0,2176.0,499.0,216.0,1012.0,55.0,1782.0,26.0,99.0,0.0,0.0,125.0,5.0,0.0,0.0,0.0,5.0,309.0,1885.0,239.0,0.0,2433.0,195.0,1.0,8.0,15.0,219.0,6.0,477.0,718.0,37.0,1238.0,1066.0,801.0,10602.0,0.0,12469.0,,,,,0.0,0.0,0.0,168.0,55.0,223.0,3.0,0.0,1.0,15.0,19.0,3.0,468.0,265.0,37.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,25.0,28.0,26.0,55.0,0.0,109.0,3901.0,3824.0,12592.0,130.0,20447.0,34.0,506.0,502.0,107.0,1149.0,1110.0,1557.0,270.0,0.0,964.0,3901.0,,,,,,,,,,,,,,
2009,Wisconsin,5622.8,1326.5,203.9,0.0,7153.2,1414.5,952.5,2436.7,0.0,4803.7,12.0,24.4,7.6,0.0,44.0,2.3,49.4,0.0,0.0,51.7,1156.8,3920.2,971.7,0.0,6048.7,1125.4,4.4,136.3,0.0,1266.1,58.5,1071.3,1750.8,0.0,2880.5,3352.1,2360.7,10482.1,0.0,16194.9,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12744.3,9709.4,15989.2,0.0,38442.9,0.0,0.0,0.0,0.0,0.0,4084.0,6222.7,629.5,0.0,1177.0,12113.2,,,,,,,,,,,,,,
2009,Wyoming,7.0,92.0,794.0,0.0,893.0,392.0,11.0,2.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,317.0,0.0,0.0,537.0,113.0,0.0,0.0,0.0,113.0,573.0,108.0,302.0,0.0,983.0,2569.0,898.0,242.0,0.0,3709.0,,,,,0.0,39.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,154.0,29.0,88.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,10.0,0.0,40.0,3874.0,1426.0,1340.0,0.0,6640.0,214.0,39.0,98.0,0.0,351.0,492.0,0.0,0.0,0.0,572.0,1064.0,,,,,,,,,,,,,,
2010,Alabama,3582.0,1241.0,180.0,0.0,5003.0,1430.0,1206.0,1787.0,0.0,4423.0,3.0,40.0,6.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,315.0,3957.0,1122.0,0.0,5394.0,378.0,141.0,81.0,5.0,605.0,0.0,1021.0,671.0,0.0,1692.0,880.0,1056.0,1116.0,386.0,3438.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,13.0,0.0,607.0,57.0,0.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,17.0,66.0,3.0,0.0,46.0,369.0,418.0,6588.0,8662.0,4963.0,391.0,20604.0,9.0,607.0,154.0,391.0,1161.0,1882.0,2486.0,415.0,2.0,1700.0,6485.0,,,,,,,,,,,,,,
2010,Alaska,1102.0,203.0,120.0,0.0,1425.0,345.0,157.0,339.0,0.0,841.0,16.0,8.0,2.0,0.0,26.0,73.0,1.0,18.0,0.0,92.0,341.0,823.0,7.0,0.0,1171.0,280.0,4.0,31.0,0.0,315.0,551.0,751.0,356.0,0.0,1658.0,2919.0,978.0,336.0,0.0,4233.0,,,,,0.0,4.0,30.0,0.0,0.0,34.0,7.0,0.0,0.0,0.0,7.0,296.0,748.0,60.0,0.0,1104.0,2.0,21.0,38.0,0.0,61.0,37.0,52.0,6.0,0.0,95.0,520.0,336.0,1.0,0.0,857.0,5627.0,2925.0,1209.0,0.0,9761.0,866.0,1187.0,105.0,0.0,2158.0,0.0,0.0,528.0,3.0,4799.0,5330.0,,,,,,,,,,,,,,
2010,Arizona,3275.0,1664.0,1067.0,90.0,6096.0,1316.0,527.0,1153.0,485.0,3481.0,14.0,75.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,1187.0,5608.0,868.0,0.0,7663.0,871.0,65.0,77.0,0.0,1013.0,0.0,583.0,744.0,537.0,1864.0,2353.0,2104.0,3283.0,0.0,7740.0,,,,,0.0,34.6,1.0,50.0,485.0,570.6,0.0,0.0,0.0,0.0,0.0,0.0,517.0,185.0,537.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,9.0,9016.0,10626.0,7192.0,1112.0,27946.0,36.6,520.0,240.0,1022.0,1818.6,3382.0,2416.0,413.0,0.0,2114.0,8325.0,,,,,,,,,,,,,,
2010,Arkansas,1852.0,699.0,876.0,0.0,3427.0,724.0,35.0,2298.0,0.0,3057.0,10.0,73.0,6.0,0.0,89.0,129.0,217.0,13.0,0.0,359.0,602.0,3209.0,179.0,0.0,3990.0,343.0,4.0,78.0,0.0,425.0,1.0,467.0,500.0,0.0,968.0,562.0,2190.0,4766.0,89.0,7607.0,,,,,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,47.0,150.0,4223.0,6894.0,8716.0,89.0,19922.0,0.0,45.0,86.0,47.0,178.0,1966.0,2579.0,424.0,13.0,448.0,5430.0,,,,,,,,,,,,,,
2010,California,31269.0,7805.0,86.0,1278.0,40438.0,9575.0,6237.0,39.0,832.0,16683.0,2031.0,3893.0,20.0,0.0,5944.0,3435.0,655.0,0.0,0.0,4090.0,10319.0,28075.0,757.0,0.0,39151.0,7905.0,124.0,46.0,1.0,8076.0,1520.0,4415.0,3255.0,1765.0,10955.0,21183.0,37884.0,19311.0,2374.0,80752.0,,,,,0.0,0.0,0.0,0.0,832.0,832.0,22.0,0.0,0.0,1.0,23.0,0.0,1730.0,977.0,1256.0,3963.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,17.0,282.0,341.0,9.0,0.0,192.0,29.0,230.0,87237.0,89088.0,23514.0,6250.0,206089.0,41.0,1762.0,1186.0,2400.0,5389.0,26741.0,44852.0,9115.0,1.0,6337.0,87046.0,,,,,,,,,,,,,,
2010,Colorado,3239.8,628.7,3809.3,0.0,7677.7,462.5,1118.9,2828.7,0.0,4410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.3,2532.9,1114.6,0.0,4767.8,584.3,92.4,130.9,0.0,807.6,0.0,631.0,785.4,0.0,1416.4,1919.2,4219.4,5846.3,0.0,11984.9,,,,,0.0,33.6,0.0,184.1,0.0,217.7,20.7,0.0,63.6,0.0,84.2,0.0,0.0,711.4,0.0,711.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,0.0,119.0,0.0,196.1,7326.2,9223.2,14515.2,0.0,31064.5,131.5,0.0,1078.0,0.0,1209.5,1980.7,4083.8,372.1,16.2,4.9,6457.7,,,,,,,,,,,,,,
2010,Connecticut,2663.0,591.0,4.0,700.0,3958.0,744.0,220.4,1273.0,300.0,2537.4,269.3,0.0,0.0,0.0,269.3,112.0,0.0,0.0,0.0,112.0,5000.0,0.0,0.0,0.0,5000.0,663.0,5.0,0.3,1.0,669.3,0.0,784.0,1111.0,588.0,2483.0,7789.7,882.0,429.0,230.0,9330.7,,,,,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,1.0,1.0,0.0,585.0,16.0,588.0,1189.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,898.0,898.0,17241.0,2482.4,2817.3,1819.0,24359.7,0.0,585.0,16.0,1819.0,2420.0,3204.0,6586.1,667.1,673.6,6557.7,17688.5,,,,,,,,,,,,,,
